ACCOUNT_ID,ACCOUNT_NM,ACCOUNT_TYP_NM,CHURN_RSK_IND,CHURN_PROBABILITY,TERRITORY_SGMNT_NM,HAS_CMD_LINE,HAS_POWER_AUTOMATE,HAS_IMPORT_API,HAS_NATIVE_CONNECTOR,INTEGRATION_STATUS
0011O00002OLsBw,OneLocal Bank,Customer,Low,0.1,FINS,TRUE,,,,established integration method
0011400001e30uB,"Sports Endeavors, Inc.",Customer,Medium,0.04,MM,TRUE,,,,established integration method
0015Y00004T63t4,Dianthus Therapeutics,Customer,Medium,0.07,SMB,,,,TRUE,established integration method
0011O00002ON3mh,Technology & Services Industry Association,Customer,Low,0.03,MM,,,,TRUE,established integration method
0015Y00002yPkOI,Rusty Lantern Markets,Customer,Medium,0.45,MM,TRUE,,,,established integration method
0011O000022JNge,WWF Canada,Customer,Low,0,CAN,TRUE,,TRUE,,established integration method
0011400001qzKlF,Torchy's Tacos,Customer,Churning,0.61,ENT,,,,TRUE,established integration method
0015Y00002c2LFD,Race Forward,Customer,Low,0.43,SMB,,,,TRUE,established integration method
0011O00002506Zb,View Homes,Customer,Low,0,SMB,,,TRUE,,established integration method
0015Y00002wbNkw,Citrin Cooperman Advisors LLC,Customer,Low,0.08,ENT,TRUE,TRUE,TRUE,TRUE,established integration method
0011400001pYSyN,Gift Universe Group,Customer,Medium,0.24,UK,,,,,flat file or unidentified method
0015Y00002eG7iJ,Beacon Rail Leasing S.à r.l,Customer,High,0.11,Intl,TRUE,TRUE,TRUE,,established integration method
0011O0000241vor,ProntoForms Inc.,Customer,Low,0.02,CAN,,,,TRUE,established integration method
0011400001qzAnf,"Fikes Wholesale, Inc.",Customer,Churning,0.24,ENT,TRUE,,,TRUE,established integration method
001a000001MALQa,Smurfit Westrock Packaging Solutions,Customer,Medium,0.02,SUB,,,,,flat file or unidentified method
0011O00002AkHXT,Revature,Customer,High,0.11,ENT,,,,TRUE,established integration method
001a000001XQUBu,"Eat'N PARK Hospitality Group, Inc.",Customer,Low,0.11,ENT,TRUE,,,TRUE,established integration method
0011O00002GJPnD,"ASA Automotive Systems, Inc. and its Affiliates",Former Customer,High,0.81,SUB,,,,,flat file or unidentified method
0015Y00002Ybge6,Global Organics Ltd.,Customer,Low,0.03,MM,,,,TRUE,established integration method
0011400001s5D6R,Greater Philadelphia YMCA,Customer,Low,0.1,ENT,,,,TRUE,established integration method
001a000001UxnzC,Paylocity,Partner Prospect,High,,ENT,,,,,flat file or unidentified method
0015Y00004JecFl,Anatomy IT,Customer,High,0.33,MM,,,,,flat file or unidentified method
0011O00002429BJ,Campus Advantage,Customer,Churning,0.09,FINS,TRUE,TRUE,TRUE,,established integration method
001OO00000Thn00,BMH,Customer,Medium,0.01,MM,TRUE,,,TRUE,established integration method
0011400001pYRRi,Crowe U.K. LLP,Customer,High,0.49,Intl,TRUE,,,,established integration method
0011400001pYOJa,Carr's Group Plc.,Former Customer,Churning,,UK,,,,,flat file or unidentified method
0011O00001ymGUk,Marlin Brands,Former Customer,Churning,,Intl,,,,,flat file or unidentified method
0011400001s5DES,Eureka Food Enterprises,Former Customer,High,,MM,,TRUE,,,established integration method
0011O00002Ddo0N,Wiggin,Former Customer,Churning,,UK,,,,,flat file or unidentified method
0011O00002SoJet,Spikeball Inc.,Customer,High,,SMB,,,,TRUE,established integration method
0011O00001yoBxG,Sky Ranches Inc,Former Customer,Churning,,MM,,,,TRUE,established integration method
001OO00000TQAheYAH,MADx – Macro Array Diagnostics,Customer,Low,,Intl,,,,,flat file or unidentified method
0015Y00004T6IafQAF,Ipswich Town Football Club,Customer,Low,,UK,,,,TRUE,established integration method
0011O000024ztku,MarketWise,Former Customer,Churning,,MM,,,TRUE,TRUE,established integration method
0015Y00002tDO2s,Radio Systems Corporation,Former Customer,Churning,,MM,TRUE,TRUE,,,established integration method
0015Y00002yPfZVQA0,Lucid Group Communications Limited,Customer,Low,,UK,,,,TRUE,established integration method
0011O000022HO7fQAG,Volunteers of America Oregon Inc.,Former Customer,Churning,,MM,,,,TRUE,established integration method
0011O000021L9VA,ISG Technology LLC and is Affiliates,Former Customer,High,,MM,,,,TRUE,established integration method
0015Y00002tDz5h,"Marcatel.com, S.A. DE C.V.",Former Customer,Churning,,Intl,,,,,flat file or unidentified method
0011O0000250hmW,De Havilland Aircraft of Canada Limited,Customer,Low,0.07,CAN,,,TRUE,,established integration method
0011400001pYOjW,Wesleyan Assurance Society,Customer,Low,0.12,UK,,,,,flat file or unidentified method
0011400001pYQ7P,Huws Gray Limited,Customer,Low,0.05,UK,TRUE,,,,established integration method
0015Y00006FFNJG,EnerStar Solutions,Customer,High,0.54,SMB,TRUE,,,TRUE,established integration method
0011O00001zxNZM,Harold Grinspoon Foundation,Customer,Low,0.05,MM,,,,TRUE,established integration method
0015Y00004T5zk2,"Washington Soccer Properties, LLC d/b/a Washington Spirit",Customer,Low,0.01,SMB,,,,TRUE,established integration method
0015Y00002ZvCbM,American Standard Circuits Inc,Customer,Churning,0.85,MM,,TRUE,,,established integration method
0013000000qHwgG,Peregrine Hospitality Group,Customer,High,0.08,ENT,TRUE,TRUE,,TRUE,established integration method
0011400001mtBRA,Trinity Western University,Customer,High,0,CAN,TRUE,,,,established integration method
0015Y00002yQkEY,Warehouses de Pauw NV,Customer,Low,0.01,Intl,TRUE,,TRUE,,established integration method
0011O00002AKPwV,Campos EPC,Customer,Low,0.05,MM,,TRUE,,,established integration method
0011400001s5EZr,KLJ,Customer,Low,0.5,MM,,TRUE,,,established integration method
0011O000022JiPJ,Steffes Group,Customer,Medium,0.01,SMB,,,,TRUE,established integration method
0015Y00002cid4L,International Institute of New England,Customer,Low,0.03,MM,,,,TRUE,established integration method
0013000000qHwnp,Jordano's Inc,Customer,Medium,0.51,MM,TRUE,,,,established integration method
0013000000qI04J,Young Life,Customer,Low,0.04,ENT,TRUE,,TRUE,,established integration method
0011400001qzEVs,"Scientific Protein Laboratories, LLC",Customer,Low,0.2,MM,,,,,flat file or unidentified method
001OO000009EJQh,Philanthropy Roundtable,Customer,Low,0.13,SMB,,,,TRUE,established integration method
0011O00001zxNZ8,The Wolff Company,Customer,Medium,0.36,FINS,TRUE,,,,established integration method
0015Y00002tETCb,"Esperer Holdings, Inc.",Customer,Medium,0.06,SMB,TRUE,,,TRUE,established integration method
0013000000qHxHM,National Football League,Customer,Medium,0.03,ENT,TRUE,,,,established integration method
0011400001s5E40,Goddard Riverside Community Center,Customer,Low,0.01,MM,,,,TRUE,established integration method
0011O00002Mj5M0,Southern HealthCare Management LLC,Customer,Low,0.02,MM,,,,TRUE,established integration method
001a000001UwI4d,"QualiTech, LLC",Customer,High,,MM,,,,,flat file or unidentified method
001OO00000I0hkHYAR,Oncoc4,Customer,Low,,SMB,,,,TRUE,established integration method
0011400001s5EBu,Gutchess Lumber Company,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0015Y00002ZuoIv,Spectrum Water Technology,Former Customer,Churning,,SMB,TRUE,,,,established integration method
0011400001mt7XP,QSC,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0015Y00004iCs4u,Velsera Inc.,Former Customer,High,,MM,,,,,flat file or unidentified method
0011O000022I05c,Orlando City SC,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0015Y00002yQ2Oe,Cameron Development Corp. Ltd.,Former Customer,Churning,,CAN,,,,,flat file or unidentified method
0013000000qHx7q,New York Community Bank,Former Customer,Churning,,ENT,,,,,flat file or unidentified method
0011400001bQyH2,"Vertex Energy, Inc.",Former Customer,High,,MM,,,,,flat file or unidentified method
0011400001qeV0U,Vancouver Whitecaps FC LP,Former Customer,Churning,,CAN,,,,,flat file or unidentified method
0011O00002GJNKt,Pacific Clinics,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0015Y00003YlERQ,Enable,Former Customer,Churning,,MM,,,,TRUE,established integration method
0015Y00002ZuHKB,SoftMoc Inc,Customer,High,,CAN,,,,,flat file or unidentified method
0011O0000242HMx,Axiom Medical Consulting LLC,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0011O000021LBz7,Achievement Network (ANet),Former Customer,Churning,,MM,TRUE,,,,established integration method
0013000000qHwym,"NEW YORK Independent System Operator Inc., The",Customer,Low,0.29,MM,,,,,flat file or unidentified method
0011400001qeUOS,Prosper Marketplace Inc.,Customer,Low,0.02,FINS,,,,TRUE,established integration method
0011O0000241njh,Orchestra,Customer,High,0.45,MM,TRUE,TRUE,,TRUE,established integration method
0015Y00002lKqHrQAK,"PayCargo, LLC",Customer,Low,0,FINS,,,,TRUE,established integration method
0011O000024ywkt,"Forever Orange, LLC",Customer,Medium,0.02,MM,TRUE,,,,established integration method
0011O00002518aH,"Surgical Solutions, LLC",Customer,Low,0.1,MM,,,TRUE,TRUE,established integration method
0011O00002AjxLu,Axios Media Inc.,Customer,High,0.01,MM,,,,TRUE,established integration method
0011O00002VQ8l1,J.A. Watts Inc.,Customer,High,0.19,MM,TRUE,,,,established integration method
0011400001rMCRZ,Spectrum Retirement Communities,Customer,Low,0,ENT,,TRUE,TRUE,,established integration method
0011O00002DeIOa,RIDE,Customer,Churning,0.86,ENT,TRUE,,,,established integration method
0011O00001yklti,Pipedrive Inc.,Customer,Low,0.05,MM,TRUE,,,TRUE,established integration method
0011400001qz8cV,"Dakota Supply Group, Inc.",Customer,Churning,0.79,MM,,,,,flat file or unidentified method
0015Y00002uN3cM,Northcare Ltd,Customer,Medium,0.26,UK,,,,,flat file or unidentified method
0015Y00002g3jav,Backbase B.V.,Customer,High,0.33,Intl,,,,TRUE,established integration method
001OO000005maEQ,Forgeline Solutions,Customer,Low,0,SMB,,,,TRUE,established integration method
0011O00002OMwnd,Payouts Network,Customer,Low,0.02,FINS,,TRUE,TRUE,,established integration method
0015Y00003Ymmwu,Emil Anderson Group,Customer,Medium,0.05,CAN,TRUE,,TRUE,,established integration method
0011O000024yyjq,American First Finance LLC,Customer,Medium,0.04,FINS,TRUE,,,TRUE,established integration method
0011400001pYOIV,Porterbrook Leasing Company Limited,Customer,Low,0.5,UK,TRUE,,,,established integration method
0011O00001yoCYR,City of North Augusta,Customer,Low,0.37,MM,,,,TRUE,established integration method
0011400001dQGOp,Boston College High School,Customer,Low,0.02,MM,,,,,flat file or unidentified method
001OO00000I7XGD,Oak Hill Bio Ltd,Customer,Low,0.22,SMB,,,,TRUE,established integration method
0011O00001ylC47,Agoda International PTE Ltd,Former Customer,High,,Intl,,,,,flat file or unidentified method
0015Y00002Zv9qPQAR,Arena Operating Company-Florida Panthers,Customer,Low,,MM,,,,TRUE,established integration method
0011400001pYQbI,Universities Superannuation Scheme Limited,Customer,Low,,UK,,,,,flat file or unidentified method
0011O00002GKaSS,The Step2 Company LLC,Customer,High,0.14,MM,TRUE,,,,established integration method
0011400001qz6JE,The Regional Municipality of Durham,Customer,Low,0.56,CAN,,,TRUE,,established integration method
0011400001pYRGH,Colart International Holdings Ltd,Customer,Low,0.06,UK,,TRUE,TRUE,,established integration method
001a000001UxnOS,Kinecta Federal Credit Union,Customer,High,0.23,FINS,TRUE,,,,established integration method
0011400001s4wjW,Arctic Industries Inc,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
0015Y00006FEzhO,Jbb Advanced Technologies,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
0011400001qzEPK,"Muscular Dystrophy Association, Inc.",Former Customer,Churning,,MM,TRUE,,,,established integration method
001OO00000OYDOPYA5,Sero,Customer,Low,,Intl,,,,,flat file or unidentified method
0011O00002LRksN,Olympia Federal Savings,Former Customer,Churning,,FINS,TRUE,,,,established integration method
0015Y000049ijcTQAQ,CrashPlan Group LLC,Customer,Low,,ENT,,,TRUE,TRUE,established integration method
0011O00002JGZLB,Climate Pros,Former Customer,Churning,,ENT,TRUE,,,,established integration method
0015Y00002q0E5I,"MadHive, Inc.",Former Customer,Churning,,SMB,,TRUE,,TRUE,established integration method
0015Y00002ZvF2I,Myunidays Limited,Former Customer,High,,UK,,,,,flat file or unidentified method
0011400001qzCWE,"CARE Wisconsin First, Inc.",Former Customer,Churning,,MM,,,,,flat file or unidentified method
0011O0000241pzr,Gotham Greens,Former Customer,Churning,,MM,TRUE,,,,established integration method
001OO00000KKjv9,Green Build,Customer,Low,,Intl,,,,,flat file or unidentified method
0011O00002GKAYE,CSV Midstream Solutions Corp,Former Customer,Churning,,CAN,,,,,flat file or unidentified method
0011O000024ym0V,Bell's Brewery Inc,Former Customer,High,,MM,,,,,flat file or unidentified method
0015Y00002uNrAb,SJC Ventures,Former Customer,Churning,,SMB,,,,TRUE,established integration method
0015Y00003YlEpw,TransNetwork LLC,Customer,Low,,FINS,,,,,flat file or unidentified method
0015Y00002yPnjk,La Corporation Strom Inc.,Customer,Low,,CAN,,,,TRUE,established integration method
0011400001s5CQiAAM,Belmont Village L.P,Customer,Low,,ENT,,,,,flat file or unidentified method
0011400001tFTtJ,Atterbury Property Holdings,Former Customer,Churning,,SMB,TRUE,,,,established integration method
0011O00002HsHM9,Anthemis Group,Former Customer,Churning,,UK,,,TRUE,,established integration method
0011400001qzDUU,"NIKE International, Ltd.",Former Customer,Churning,,ENT,,,,,flat file or unidentified method
0011O000024zJOT,"Sovos Brands Intermediate, Inc.",Former Customer,High,,MM,,TRUE,,,established integration method
0011O000024zduR,Veru Inc.,Customer,High,0.79,MM,,,,,flat file or unidentified method
0011O0000241lhy,Chargers Football Company LLC,Customer,Low,0.53,MM,,,,TRUE,established integration method
0011O00002GJPYW,Kinly Holding BV,Customer,Medium,0,Intl,,,,,flat file or unidentified method
001OO00000EtC0V,"GGG TopCo, LLC",Customer,Medium,0.15,SMB,,,TRUE,TRUE,established integration method
0011400001qzATN,"Tosoh America, Inc.",Customer,Low,0,MM,TRUE,TRUE,,,established integration method
0011400001eegjZ,"Transcat, Inc.",Customer,Low,0,MM,TRUE,,,,established integration method
0011O00002BPn1W,Direct Rail Services Limited.,Customer,Medium,0.02,UK,,,,,flat file or unidentified method
0015Y00003Di0AC,Totara,Customer,Medium,0.17,UK,,,,TRUE,established integration method
0015Y00002mnAoK,Integrated Specialty Coverages,Customer,Low,0,SUB,TRUE,,,,established integration method
0011O0000251USs,Rivergate KW Management LLC,Customer,Medium,0.2,FINS,TRUE,,,,established integration method
0011O00001zx36q,Pancreatic Cancer Action Network,Customer,Low,0.03,MM,,,TRUE,TRUE,established integration method
0015Y00002Zuvj9,Touchstone Living Inc,Customer,High,0.17,FINS,TRUE,,,,established integration method
0011O00002Bs8iC,J. Murphy & Sons,Customer,Low,0.1,UK,,,TRUE,,established integration method
0011400001pYQe5,World Courier Management Ltd.,Customer,Low,0.07,Intl,TRUE,,,,established integration method
0011O000022GwMi,Trustone Financial Credit Union,Customer,Low,0.01,FINS,TRUE,,,,established integration method
0011O00002D5KDH,Catholic Charities Hawaii and its Affiliates,Customer,Low,0.25,MM,,TRUE,TRUE,TRUE,established integration method
0015Y00002zzgfB,"Rugged Solutions America, LLC",Customer,High,0.96,SMB,TRUE,,,TRUE,established integration method
0013000000qHzNu,World Wildlife Fund,Customer,High,0.06,ENT,,,,,flat file or unidentified method
0011400001pYRX4,JATO Dynamics,Customer,Low,0.06,UK,,TRUE,,,established integration method
0015Y00002tEPBlQAO,Coastal Horizons Center,Customer,Low,0,MM,,,,,flat file or unidentified method
0015Y00002Zv9Ea,Grayson Carter & Son Contracting Inc,Customer,Churning,0.9,MM,,,,,flat file or unidentified method
001OO00000dundtYAA,S3 AeroDefense,Customer,Low,,MM,,,,,flat file or unidentified method
0011400001qzGnH,Marcon Group of Companies,Customer,Low,0,CAN,TRUE,,TRUE,,established integration method
001OO00000ehiJqYAI,Liberty Paving Partners LLC,Customer,Low,,SMB,,,,TRUE,established integration method
001a000001YLR7h,Allucent,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0013000000qHxAb,Public Health Solutions,Former Customer,Churning,,MM,,,,,flat file or unidentified method
001a000001Vm0GL,Tana-Tex Inc.,Former Customer,,,SMB,,,,,flat file or unidentified method
0011O00001xL11c,UKRNAFTA,Former Customer,Churning,,Intl,,,,,flat file or unidentified method
0011O00002ErBnA,Calibre Mining Corp,Former Customer,Churning,,CAN,,,,,flat file or unidentified method
0011O00002IOp0X,Instar Asset Management Inc.,Former Customer,Churning,,CAN,,,,,flat file or unidentified method
0015Y00002yPcKC,Locus Fermentation Solutions,Former Customer,Churning,,SMB,,,,TRUE,established integration method
0011O00002NckfHQAR,Iacmi (Collaborative Comp Solutions),Customer,Low,,SMB,,,,,flat file or unidentified method
0015Y00005cWKeT,"North Road Opco, LLC",Customer,Medium,,Intl,,,,TRUE,established integration method
001OO00000AlSxa,Eclipse Holding LLC,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
0011O000022HFrw,Knix Wear Inc.,Former Customer,Churning,,CAN,,,,TRUE,established integration method
001OO00000CcBux,Celavita Foods BV,Former Customer,Low,,Intl,,,,,flat file or unidentified method
0011O00002BqPHI,Zoovu (USA) Inc.,Customer,Medium,,MM,TRUE,,,TRUE,established integration method
0011O00002OLsRU,Bishop Gadsden Episcopal Retirement Community,Customer,High,,MM,,,,TRUE,established integration method
0011400001s5D8o,Whiplash,Former Customer,High,,MM,TRUE,,,,established integration method
0011O0000251AGM,Decibel Cannabis Company,Former Customer,High,,CAN,,,,,flat file or unidentified method
0015Y00002yPxPP,"Lincoln Property Company Management, Inc.",Customer,Medium,,MM,TRUE,TRUE,TRUE,,established integration method
